CNM|Carlsbad, NM, USA             |20000101000000|Initialization|20000101000000|Initialization
CNS|Cairns, Queensland, Aus.      |20000101000000|Initialization|20000101000000|Initialization
CNX|Chiang Mai, Thailand          |20000101000000|Initialization|20000101000000|Initialization
CNY|Moab, UT, USA                 |20000101000000|Initialization|20000101000000|Initialization
COK|Cochin, India                 |20000101000000|Initialization|20000101000000|Initialization
COO|Cotonou, Benin                |20000101000000|Initialization|20000101000000|Initialization
COR|Cordoba, Cordoba, Argentina   |20000101000000|Initialization|20000101000000|Initialization
COS|Colorado Springs, CO, USA     |20000101000000|Initialization|20000101000000|Initialization
COU|Columbia, MO, USA             |20000101000000|Initialization|20000101000000|Initialization
CPC|San Martin De Los Andes, Arg. |20000101000000|Initialization|20000101000000|Initialization
CPH|Copenhagen, Denmark           |20000101000000|Initialization|20000101000000|Initialization
CPQ|Campinas, Sao Paulo, Brazil   |20000101000000|Initialization|20000101000000|Initialization
CPR|Casper, WY, USA               |20000101000000|Initialization|20000101000000|Initialization
CPT|Cape Town, South Africa       |20000101000000|Initialization|20000101000000|Initialization
CRD|Comodoro Rivadavia, Argentina |20000101000000|Initialization|20000101000000|Initialization
CRI|Crooked Island, Bahamas       |20000101000000|Initialization|20000101000000|Initialization
CRP|Corpus Christi, TX, USA       |20000101000000|Initialization|20000101000000|Initialization
CRU|Carriacou Island, Grenada     |20000101000000|Initialization|20000101000000|Initialization
CRW|Charleston, WV, USA           |20000101000000|Initialization|20000101000000|Initialization
CSG|Columbus, GA, USA             |20000101000000|Initialization|20000101000000|Initialization
CSX|Changsha, China               |20000101000000|Initialization|20000101000000|Initialization
CTA|Catania, Sicily, Italy        |20000101000000|Initialization|20000101000000|Initialization
CTG|Cartagena, Colombia           |20000101000000|Initialization|20000101000000|Initialization
CTL|Charleville, Queensland, Aus. |20000101000000|Initialization|20000101000000|Initialization
CTS|Sapporo, Japan                |20000101000000|Initialization|20000101000000|Initialization
CTU|Chengdu, China                |20000101000000|Initialization|20000101000000|Initialization
CUC|Cucuta, Colombia              |20000101000000|Initialization|20000101000000|Initialization
CUE|Cuenca, Ecuador               |20000101000000|Initialization|20000101000000|Initialization
CUL|Culiacan, Sinaloa, Mexico     |20000101000000|Initialization|20000101000000|Initialization
CUM|Cumana, Venezuela             |20000101000000|Initialization|20000101000000|Initialization
CUN|Cancun, Mexico                |20000101000000|Initialization|20000101000000|Initialization
CUP|Carupano, Venezuela           |20000101000000|Initialization|20000101000000|Initialization
CUR|Willemstad, Neth. Antilles    |20000101000000|Initialization|20000101000000|Initialization
CUU|Chihuahua, Chihuahua, Mexico  |20000101000000|Initialization|20000101000000|Initialization
CUZ|Cuzco, Peru                   |20000101000000|Initialization|20000101000000|Initialization
CVG|Cincinnati, OH, USA           |20000101000000|Initialization|20000101000000|Initialization
CVN|Clovis, NM, USA               |20000101000000|Initialization|20000101000000|Initialization
